week,week_start_date,product,region,transaction_volume,revenue,new_customers,return_customers,return_rate_pct,conversion_rate_pct,satisfaction_score
2023-W10,2023-03-06,Business Loan,West,635,33555.24,178,343,54.03,34.96,4.14
2023-W10,2023-03-06,Business Loan,Scotland,582,35892.97,100,297,51.19,16.98,3.71
2023-W10,2023-03-06,Business Loan,Wales,567,31275.76,143,208,36.79,34.21,3.61
2023-W11,2023-03-13,Personal Current Account,North,5003,261094.66,1549,3116,62.3,21.73,3.74
2023-W11,2023-03-13,Personal Current Account,South,4920,313137.93,1486,3065,62.3,23.36,4.51
2023-W11,2023-03-13,Personal Current Account,East,5359,414483.76,1638,3338,62.3,19.2,4.09
2023-W11,2023-03-13,Personal Current Account,West,4973,365873.47,1347,3098,62.3,35.65,4.66
2023-W11,2023-03-13,Personal Current Account,Scotland,5156,381082.09,1054,3212,62.3,22.59,4.0
2023-W11,2023-03-13,Personal Current Account,Wales,4572,187159.15,1064,2848,62.3,15.37,4.22
2023-W11,2023-03-13,Savings Account,North,3149,220285.06,1086,1164,36.98,20.27,3.91
2023-W11,2023-03-13,Savings Account,South,3052,124837.93,655,1093,35.83,13.66,3.99
2023-W11,2023-03-13,Savings Account,East,2966,224234.58,935,1112,37.5,27.29,3.35
2023-W11,2023-03-13,Savings Account,West,2960,167055.3,674,1366,46.17,36.18,4.39
2023-W11,2023-03-13,Savings Account,Scotland,2886,164588.0,632,883,30.61,23.55,4.12
2023-W11,2023-03-13,Savings Account,Wales,2863,220819.06,550,1198,41.85,30.14,4.21
2023-W11,2023-03-13,Mortgage,North,789,41647.07,123,371,47.12,34.16,3.82
2023-W11,2023-03-13,Mortgage,South,863,61764.22,226,470,54.49,20.98,4.38
2023-W11,2023-03-13,Mortgage,East,770,68717.44,172,273,35.49,19.59,4.25
2023-W11,2023-03-13,Mortgage,West,825,60823.18,128,315,38.18,28.25,4.29
2023-W11,2023-03-13,Mortgage,Scotland,718,41343.39,169,247,34.47,37.89,4.4
2023-W11,2023-03-13,Mortgage,Wales,772,68451.58,201,238,30.89,24.76,3.99
2023-W11,2023-03-13,Credit Card,North,5212,448538.54,919,1885,36.17,27.79,4.19
2023-W11,2023-03-13,Credit Card,South,4395,197111.32,851,2265,51.54,37.8,3.44
2023-W11,2023-03-13,Credit Card,East,4875,238539.22,886,2172,44.57,32.22,3.7
2023-W11,2023-03-13,Credit Card,West,4229,253976.09,979,2057,48.66,31.53,4.0
2023-W11,2023-03-13,Credit Card,Scotland,4882,341556.57,1044,1989,40.75,21.44,4.33
2023-W11,2023-03-13,Credit Card,Wales,4457,375448.29,1524,1468,32.94,31.81,4.19
2023-W11,2023-03-13,Business Loan,North,578,38599.62,132,221,38.24,34.34,4.14
2023-W11,2023-03-13,Business Loan,South,602,38043.81,189,256,42.67,23.69,4.39
2023-W11,2023-03-13,Business Loan,East,634,30990.76,131,338,53.4,25.85,4.25
2023-W11,2023-03-13,Business Loan,West,586,37035.83,108,226,38.65,35.59,4.32
2023-W11,2023-03-13,Business Loan,Scotland,596,43302.51,205,237,39.88,22.67,3.78
2023-W11,2023-03-13,Business Loan,Wales,585,41502.12,103,270,46.21,28.12,4.13
2023-W12,2023-03-20,Personal Current Account,North,5273,474282.59,1423,3286,62.33,31.04,4.04
2023-W12,2023-03-20,Personal Current Account,South,4637,404691.63,996,2890,62.33,18.5,4.12
2023-W12,2023-03-20,Personal Current Account,East,5034,344654.36,1230,3137,62.33,14.37,4.16
2023-W12,2023-03-20,Personal Current Account,West,5275,308665.55,1575,3287,62.33,34.97,4.41
2023-W12,2023-03-20,Personal Current Account,Scotland,4821,350514.67,1255,3004,62.33,34.45,3.92
2023-W12,2023-03-20,Personal Current Account,Wales,4687,386749.92,854,2921,62.33,21.6,4.31
2023-W12,2023-03-20,Savings Account,North,3260,158959.39,1100,1701,52.2,35.96,4.01
2023-W12,2023-03-20,Savings Account,South,2956,161542.73,972,1135,38.4,17.38,4.54
2023-W12,2023-03-20,Savings Account,East,3091,161512.01,836,1293,41.86,37.73,4.23
2023-W12,2023-03-20,Savings Account,West,2785,246863.14,696,1399,50.25,14.89,4.3
2023-W12,2023-03-20,Savings Account,Scotland,2832,160186.31,945,1286,45.43,16.14,3.76
2023-W12,2023-03-20,Savings Account,Wales,2937,258819.31,444,1230,41.89,12.84,3.92
2023-W12,2023-03-20,Mortgage,North,789,65765.62,275,372,47.25,34.42,3.67
2023-W12,2023-03-20,Mortgage,South,846,51482.89,170,271,32.09,30.62,4.44
2023-W12,2023-03-20,Mortgage,East,706,55653.86,197,235,33.35,25.89,4.39
2023-W12,2023-03-20,Mortgage,West,761,48734.73,224,235,30.92,19.62,4.36
2023-W12,2023-03-20,Mortgage,Scotland,796,64568.17,241,320,40.29,21.45,4.11
2023-W12,2023-03-20,Mortgage,Wales,791,51872.19,221,381,48.25,23.14,4.46
2023-W12,2023-03-20,Credit Card,North,4165,197001.11,843,1392,33.43,33.46,4.28
2023-W12,2023-03-20,Credit Card,South,4797,218691.33,881,2358,49.17,22.74,4.31
2023-W12,2023-03-20,Credit Card,East,5127,439121.04,1584,1990,38.83,17.46,3.94
2023-W12,2023-03-20,Credit Card,West,4758,343060.26,784,1558,32.76,35.38,4.07
2023-W12,2023-03-20,Credit Card,Scotland,4833,252458.63,976,2059,42.62,19.68,4.1
2023-W12,2023-03-20,Credit Card,Wales,4395,348825.43,1274,1821,41.45,26.77,4.49
2023-W12,2023-03-20,Business Loan,North,582,45434.49,104,263,45.19,19.5,3.68
2023-W12,2023-03-20,Business Loan,South,581,34013.22,129,208,35.86,19.57,4.29
2023-W12,2023-03-20,Business Loan,East,650,31144.83,179,350,53.95,24.36,4.13
2023-W12,2023-03-20,Business Loan,West,647,35419.36,193,267,41.33,30.07,3.69
2023-W12,2023-03-20,Business Loan,Scotland,584,31896.12,132,198,33.99,28.56,4.01
2023-W12,2023-03-20,Business Loan,Wales,595,30096.95,125,184,31.03,27.19,4.13
2023-W13,2023-03-27,Personal Current Account,North,5207,275820.3,1532,3247,62.36,31.38,3.97
2023-W13,2023-03-27,Personal Current Account,South,5041,452711.42,1165,3143,62.36,28.08,4.09
2023-W13,2023-03-27,Personal Current Account,East,4722,229113.83,1033,2944,62.36,16.05,4.07
2023-W13,2023-03-27,Personal Current Account,West,4956,409516.88,1054,3090,62.36,21.73,4.05
2023-W13,2023-03-27,Personal Current Account,Scotland,5009,417101.61,1237,3123,62.36,16.4,4.12
2023-W13,2023-03-27,Personal Current Account,Wales,4870,322695.18,901,3036,62.36,35.33,4.48
2023-W13,2023-03-27,Savings Account,North,2789,243611.93,609,856,30.72,20.04,3.88
2023-W13,2023-03-27,Savings Account,South,3500,188705.22,1069,1258,35.97,32.52,3.79
2023-W13,2023-03-27,Savings Account,East,2756,159365.9,666,1284,46.61,35.73,4.32
2023-W13,2023-03-27,Savings Account,West,2626,215329.0,838,1392,53.02,32.36,4.03
2023-W13,2023-03-27,Savings Account,Scotland,3386,174103.26,645,1471,43.46,29.27,3.64
2023-W13,2023-03-27,Savings Account,Wales,2643,118781.71,570,1065,40.32,13.75,3.65
2023-W13,2023-03-27,Mortgage,North,843,56259.88,251,372,44.19,34.69,4.44
2023-W13,2023-03-27,Mortgage,South,775,33169.02,204,423,54.62,18.45,4.3
2023-W13,2023-03-27,Mortgage,East,866,66657.57,249,318,36.76,28.92,4.64
2023-W13,2023-03-27,Mortgage,West,788,58691.72,190,287,36.49,13.05,3.41
2023-W13,2023-03-27,Mortgage,Scotland,760,51375.07,127,346,45.59,16.94,3.97
2023-W13,2023-03-27,Mortgage,Wales,787,33985.37,260,402,51.13,25.59,4.04
2023-W13,2023-03-27,Credit Card,North,4802,246723.46,1282,1530,31.88,27.11,4.48
2023-W13,2023-03-27,Credit Card,South,4453,297668.28,1363,1868,41.97,20.29,4.43
2023-W13,2023-03-27,Credit Card,East,4596,228978.66,796,2123,46.21,14.17,4.12
2023-W13,2023-03-27,Credit Card,West,4744,318409.89,915,1674,35.29,24.67,4.12
2023-W13,2023-03-27,Credit Card,Scotland,5055,349228.1,1628,2254,44.59,14.9,3.67
2023-W13,2023-03-27,Credit Card,Wales,4360,343872.3,823,2290,52.52,32.95,4.06
2023-W13,2023-03-27,Business Loan,North,615,38629.82,92,281,45.72,31.62,4.48
2023-W13,2023-03-27,Business Loan,South,599,38713.52,110,271,45.39,25.19,3.67
2023-W13,2023-03-27,Business Loan,East,630,55170.22,132,272,43.22,34.55,4.33
2023-W13,2023-03-27,Business Loan,West,530,28495.14,138,193,36.59,20.03,4.1
2023-W13,2023-03-27,Business Loan,Scotland,542,48162.91,183,224,41.36,24.68,3.9
2023-W13,2023-03-27,Business Loan,Wales,567,50302.95,138,217,38.34,16.24,4.34
2023-W14,2023-04-03,Personal Current Account,North,5035,217904.6,1190,3141,62.39,19.92,3.71
2023-W14,2023-04-03,Personal Current Account,South,5264,454097.73,1256,3284,62.39,28.58,3.67
2023-W14,2023-04-03,Personal Current Account,East,5099,341273.54,951,3181,62.39,32.25,3.86
2023-W14,2023-04-03,Personal Current Account,West,4890,382117.47,942,3050,62.39,25.05,4.25
2023-W14,2023-04-03,Personal Current Account,Scotland,5156,288740.09,1320,3216,62.39,14.68,4.5
2023-W14,2023-04-03,Personal Current Account,Wales,4975,273640.28,1352,3103,62.39,26.85,4.19
2023-W14,2023-04-03,Savings Account,North,2921,139680.43,885,1000,34.25,32.43,4.15
2023-W14,2023-04-03,Savings Account,South,3079,217088.47,558,1591,51.7,36.87,4.07
2023-W14,2023-04-03,Savings Account,East,2675,194404.37,823,1469,54.92,32.27,4.2
2023-W14,2023-04-03,Savings Account,West,3065,265558.27,749,1137,37.12,34.26,3.9
2023-W14,2023-04-03,Savings Account,Scotland,2768,130786.14,599,1051,37.98,21.2,4.54
2023-W14,2023-04-03,Savings Account,Wales,3088,192954.9,725,1513,49.02,22.23,4.03
2023-W14,2023-04-03,Mortgage,North,745,58192.8,171,304,40.82,37.19,3.85
2023-W14,2023-04-03,Mortgage,South,862,69191.48,297,338,39.23,31.94,4.14
2023-W14,2023-04-03,Mortgage,East,773,58142.7,148,238,30.88,30.63,4.25
2023-W14,2023-04-03,Mortgage,West,760,44592.06,162,286,37.76,32.56,4.55
2023-W14,2023-04-03,Mortgage,Scotland,864,58750.8,164,332,38.53,17.59,3.96
2023-W14,2023-04-03,Mortgage,Wales,769,63688.71,131,330,42.96,18.32,3.31
2023-W14,2023-04-03,Credit Card,North,4099,262270.97,1206,1579,38.53,24.22,3.7
2023-W14,2023-04-03,Credit Card,South,4536,191872.79,1278,2479,54.67,29.88,4.0
2023-W14,2023-04-03,Credit Card,East,4136,266160.15,852,2196,53.11,27.77,4.02
2023-W14,2023-04-03,Credit Card,West,4636,208953.77,1288,1843,39.77,19.18,4.26
2023-W14,2023-04-03,Credit Card,Scotland,3987,343600.87,686,1579,39.63,15.49,4.06
2023-W14,2023-04-03,Credit Card,Wales,4126,231993.74,1258,2027,49.14,22.76,4.37
2023-W14,2023-04-03,Business Loan,North,628,29843.17,131,214,34.18,17.2,3.83
2023-W14,2023-04-03,Business Loan,South,572,29893.48,151,186,32.59,31.83,3.96
2023-W14,2023-04-03,Business Loan,East,518,34473.61,107,191,36.91,12.57,4.2
2023-W14,2023-04-03,Business Loan,West,590,25606.12,181,293,49.69,30.5,4.39
2023-W14,2023-04-03,Business Loan,Scotland,560,46296.13,185,214,38.24,23.59,3.91
2023-W14,2023-04-03,Business Loan,Wales,545,26817.82,132,286,52.5,23.98,3.8
2023-W15,2023-04-10,Personal Current Account,North,4645,263142.06,1326,2899,62.42,30.31,4.4
2023-W15,2023-04-10,Personal Current Account,South,4790,252758.19,1434,2989,62.42,12.6,4.14
2023-W15,2023-04-10,Personal Current Account,East,4885,224512.26,1134,3049,62.42,22.3,3.72
2023-W15,2023-04-10,Personal Current Account,West,4949,318309.17,789,3089,62.42,25.74,4.28
2023-W15,2023-04-10,Personal Current Account,Scotland,4637,397154.92,1170,2894,62.42,12.42,4.34
2023-W15,2023-04-10,Personal Current Account,Wales,4745,293527.34,742,2961,62.42,25.11,3.96
2023-W15,2023-04-10,Savings Account,North,3095,246073.78,768,1559,50.38,26.95,3.9
2023-W15,2023-04-10,Savings Account,South,3006,230625.4,790,1391,46.28,37.33,4.01
2023-W15,2023-04-10,Savings Account,East,3023,201295.89,936,1509,49.93,34.0,3.39
2023-W15,2023-04-10,Savings Account,West,2670,229953.33,726,870,32.61,37.82,4.28
2023-W15,2023-04-10,Savings Account,Scotland,3186,249641.46,752,1568,49.22,19.2,3.83
2023-W15,2023-04-10,Savings Account,Wales,2956,248383.9,880,1232,41.7,28.91,4.19
2023-W15,2023-04-10,Mortgage,North,833,60302.53,181,268,32.25,25.72,3.49
2023-W15,2023-04-10,Mortgage,South,757,61324.89,179,361,47.73,12.56,4.0
2023-W15,2023-04-10,Mortgage,East,833,33584.64,262,373,44.79,12.49,4.85
2023-W15,2023-04-10,Mortgage,West,789,48411.05,159,284,36.05,17.8,3.68
2023-W15,2023-04-10,Mortgage,Scotland,819,46135.06,197,387,47.28,29.3,4.5
2023-W15,2023-04-10,Mortgage,Wales,805,55321.15,177,399,49.67,34.89,3.83
2023-W15,2023-04-10,Credit Card,North,4758,226624.68,1449,2478,52.1,17.36,4.3
2023-W15,2023-04-10,Credit Card,South,4222,174415.99,1141,1475,34.96,33.96,4.21
2023-W15,2023-04-10,Credit Card,East,4769,319541.18,1625,2380,49.91,20.51,4.45
2023-W15,2023-04-10,Credit Card,West,4482,230846.27,859,1716,38.3,19.88,3.99
2023-W15,2023-04-10,Credit Card,Scotland,4831,258718.88,1629,1982,41.03,17.65,3.74
2023-W15,2023-04-10,Credit Card,Wales,4618,216425.38,1522,1815,39.3,23.43,3.69
2023-W15,2023-04-10,Business Loan,North,638,37486.13,152,327,51.27,31.34,4.02
2023-W15,2023-04-10,Business Loan,South,645,38068.43,154,315,48.92,22.38,4.25
2023-W15,2023-04-10,Business Loan,East,555,32759.01,173,197,35.56,14.41,4.53
2023-W15,2023-04-10,Business Loan,West,655,56110.03,193,227,34.8,15.16,4.36
2023-W15,2023-04-10,Business Loan,Scotland,572,26322.25,141,282,49.34,27.73,4.01
2023-W15,2023-04-10,Business Loan,Wales,605,33785.61,113,297,49.16,37.61,3.89
2023-W16,2023-04-17,Personal Current Account,North,5507,440502.51,1222,3439,62.45,18.64,4.14
2023-W16,2023-04-17,Personal Current Account,South,4188,190971.2,1010,2615,62.45,12.19,4.2
2023-W16,2023-04-17,Personal Current Account,East,4895,392435.01,1126,3056,62.45,34.29,4.08
2023-W16,2023-04-17,Personal Current Account,West,4889,282261.79,1658,3053,62.45,33.75,4.34
2023-W16,2023-04-17,Personal Current Account,Scotland,5335,329209.22,1704,3331,62.45,19.82,4.18
2023-W16,2023-04-17,Personal Current Account,Wales,4898,440748.14,817,3058,62.45,28.73,4.09
2023-W16,2023-04-17,Savings Account,North,3003,190894.92,1021,1206,40.19,19.14,3.86
2023-W16,2023-04-17,Savings Account,South,3104,174331.65,552,1447,46.63,18.47,4.24
2023-W16,2023-04-17,Savings Account,East,3277,152044.33,593,1460,44.56,30.07,4.48
2023-W16,2023-04-17,Savings Account,West,2876,123837.89,892,1423,49.51,34.52,4.35
2023-W16,2023-04-17,Savings Account,Scotland,2828,165678.95,658,1328,46.97,16.09,4.31
2023-W16,2023-04-17,Savings Account,Wales,2907,252369.98,997,1010,34.76,31.29,3.79
2023-W16,2023-04-17,Mortgage,North,813,39902.64,264,412,50.71,14.84,3.3
2023-W16,2023-04-17,Mortgage,South,715,46387.61,151,246,34.51,28.26,4.05
2023-W16,2023-04-17,Mortgage,East,803,42767.03,172,426,53.17,32.36,3.99
2023-W16,2023-04-17,Mortgage,West,724,61135.3,113,280,38.74,34.67,3.85
2023-W16,2023-04-17,Mortgage,Scotland,818,34621.83,184,435,53.29,27.56,4.27
2023-W16,2023-04-17,Mortgage,Wales,799,38278.99,122,348,43.58,35.33,4.45
2023-W16,2023-04-17,Credit Card,North,4607,411909.91,794,1508,32.75,24.37,3.88
2023-W16,2023-04-17,Credit Card,South,4424,366338.26,1138,2434,55.03,15.49,3.68
2023-W16,2023-04-17,Credit Card,East,4470,321137.15,948,2035,45.53,24.21,4.43
2023-W16,2023-04-17,Credit Card,West,4685,217430.52,1317,2484,53.02,21.51,4.52
2023-W16,2023-04-17,Credit Card,Scotland,4418,334954.05,1084,2023,45.79,31.47,4.5
2023-W16,2023-04-17,Credit Card,Wales,4447,221524.44,862,2301,51.75,15.37,4.54
2023-W16,2023-04-17,Business Loan,North,599,30715.28,99,323,54.01,14.46,4.31
2023-W16,2023-04-17,Business Loan,South,653,55077.87,111,264,40.55,17.88,4.04
2023-W16,2023-04-17,Business Loan,East,607,44291.86,130,212,35.07,37.32,4.49
2023-W16,2023-04-17,Business Loan,West,595,39267.53,157,280,47.16,34.97,3.7
2023-W16,2023-04-17,Business Loan,Scotland,677,31538.29,158,334,49.45,29.19,3.96
2023-W16,2023-04-17,Business Loan,Wales,605,52472.39,94,271,44.93,35.56,4.45
2023-W17,2023-04-24,Personal Current Account,North,4817,285414.48,768,3009,62.48,17.15,3.8
2023-W17,2023-04-24,Personal Current Account,South,5076,249275.37,906,3171,62.48,12.89,3.56
2023-W17,2023-04-24,Personal Current Account,East,4913,391755.8,896,3069,62.48,20.39,4.17
2023-W17,2023-04-24,Personal Current Account,West,4919,337464.73,1213,3073,62.48,20.94,3.64
2023-W17,2023-04-24,Personal Current Account,Scotland,5478,391324.47,1716,3422,62.48,27.01,4.13
2023-W17,2023-04-24,Personal Current Account,Wales,5429,339883.66,1047,3392,62.48,28.15,4.02
2023-W17,2023-04-24,Savings Account,North,2841,130376.21,584,1253,44.13,31.98,4.18
2023-W17,2023-04-24,Savings Account,South,2961,168370.54,972,1586,53.58,18.64,3.75
2023-W17,2023-04-24,Savings Account,East,3264,210096.36,847,1653,50.65,29.24,3.91
2023-W17,2023-04-24,Savings Account,West,2668,152392.83,677,1258,47.18,13.64,4.5
2023-W17,2023-04-24,Savings Account,Scotland,2909,209781.47,997,1152,39.62,15.28,3.92
2023-W17,2023-04-24,Savings Account,Wales,2682,168621.82,461,969,36.16,26.31,4.62
2023-W17,2023-04-24,Mortgage,North,738,61745.02,156,279,37.87,23.34,4.12
2023-W17,2023-04-24,Mortgage,South,843,37217.07,272,464,55.09,25.12,4.23
2023-W17,2023-04-24,Mortgage,East,797,69388.8,278,322,40.42,17.07,3.59
2023-W17,2023-04-24,Mortgage,West,761,38881.66,116,391,51.48,31.07,4.16
2023-W17,2023-04-24,Mortgage,Scotland,762,53375.67,137,299,39.33,34.36,4.16
2023-W17,2023-04-24,Mortgage,Wales,832,66570.82,185,362,43.61,17.99,4.39
2023-W17,2023-04-24,Credit Card,North,4168,277353.32,937,2257,54.16,14.6,4.76
2023-W17,2023-04-24,Credit Card,South,4707,337565.48,1288,1629,34.62,33.92,4.1
2023-W17,2023-04-24,Credit Card,East,4794,228206.64,1622,2361,49.26,27.85,4.81
2023-W17,2023-04-24,Credit Card,West,4111,221669.51,1405,2135,51.94,36.67,4.03
2023-W17,2023-04-24,Credit Card,Scotland,3857,328029.48,1328,1461,37.89,35.24,4.16
2023-W17,2023-04-24,Credit Card,Wales,4598,215213.96,1552,1939,42.18,12.01,4.09
2023-W17,2023-04-24,Business Loan,North,576,39045.81,122,211,36.76,36.0,3.49
2023-W17,2023-04-24,Business Loan,South,613,53921.8,99,280,45.81,22.67,4.54
2023-W17,2023-04-24,Business Loan,East,578,46888.55,175,196,34.07,32.98,4.23
2023-W17,2023-04-24,Business Loan,West,543,28302.87,166,294,54.25,28.8,4.24
2023-W17,2023-04-24,Business Loan,Scotland,585,29056.11,185,235,40.25,13.83,3.87
2023-W17,2023-04-24,Business Loan,Wales,572,30779.83,187,312,54.56,15.21,3.98
2023-W18,2023-05-01,Personal Current Account,North,5114,393689.78,1732,3196,62.51,15.95,3.71
2023-W18,2023-05-01,Personal Current Account,South,4880,303385.05,1388,3050,62.51,31.78,4.09
2023-W18,2023-05-01,Personal Current Account,East,4670,189314.57,810,2919,62.51,20.09,4.64
2023-W18,2023-05-01,Personal Current Account,West,4743,214054.49,1307,2964,62.51,24.25,3.9
2023-W18,2023-05-01,Personal Current Account,Scotland,4706,343637.16,987,2941,62.51,15.25,4.64
2023-W18,2023-05-01,Personal Current Account,Wales,5165,398456.95,1244,3228,62.51,13.83,3.82
2023-W18,2023-05-01,Savings Account,North,3199,273595.46,698,1758,54.98,19.07,4.16
2023-W18,2023-05-01,Savings Account,South,3046,179942.71,999,1681,55.21,14.93,4.0
2023-W18,2023-05-01,Savings Account,East,2865,198398.18,931,1208,42.17,29.98,4.2
2023-W18,2023-05-01,Savings Account,West,2901,226054.56,565,1461,50.37,14.68,4.65
2023-W18,2023-05-01,Savings Account,Scotland,2771,194429.44,747,1536,55.45,21.43,4.56
2023-W18,2023-05-01,Savings Account,Wales,2979,218198.44,945,1556,52.24,37.04,4.19
2023-W18,2023-05-01,Mortgage,North,839,60326.61,271,344,41.05,19.29,3.91
2023-W18,2023-05-01,Mortgage,South,841,45240.15,168,408,48.61,25.2,3.29
2023-W18,2023-05-01,Mortgage,East,765,62588.33,265,313,41.0,14.16,3.82
2023-W18,2023-05-01,Mortgage,West,739,59341.39,146,244,33.04,24.87,4.04
2023-W18,2023-05-01,Mortgage,Scotland,818,59944.21,139,370,45.29,32.3,4.31
2023-W18,2023-05-01,Mortgage,Wales,811,55175.2,257,391,48.22,21.77,3.9
2023-W18,2023-05-01,Credit Card,North,4599,396719.65,1041,1999,43.48,27.64,4.14
2023-W18,2023-05-01,Credit Card,South,4752,378639.35,1619,2151,45.27,26.97,4.33
2023-W18,2023-05-01,Credit Card,East,4508,352532.51,1001,1507,33.45,29.49,3.83
2023-W18,2023-05-01,Credit Card,West,4323,264098.41,988,2295,53.1,31.35,3.94
2023-W18,2023-05-01,Credit Card,Scotland,4414,350501.69,1414,1729,39.19,26.91,4.18
2023-W18,2023-05-01,Credit Card,Wales,4693,408337.23,1467,2045,43.58,28.33,4.08
2023-W18,2023-05-01,Business Loan,North,600,44072.05,93,299,49.95,26.74,4.14
2023-W18,2023-05-01,Business Loan,South,581,50719.84,98,180,31.11,35.94,3.82
2023-W18,2023-05-01,Business Loan,East,536,40978.74,171,270,50.56,18.59,3.89
2023-W18,2023-05-01,Business Loan,West,617,35293.93,212,314,50.97,18.47,3.89
2023-W18,2023-05-01,Business Loan,Scotland,591,25052.46,142,246,41.66,37.77,4.24
2023-W18,2023-05-01,Business Loan,Wales,618,49243.51,118,229,37.09,32.04,3.78
2023-W19,2023-05-08,Personal Current Account,North,5299,356961.23,1135,3313,62.54,22.43,4.44
2023-W19,2023-05-08,Personal Current Account,South,4661,267667.05,1459,2914,62.54,33.96,3.85
2023-W19,2023-05-08,Personal Current Account,East,5357,443732.73,1161,3350,62.54,28.03,4.06
2023-W19,2023-05-08,Personal Current Account,West,4334,333687.52,1374,2710,62.54,17.92,3.68
2023-W19,2023-05-08,Personal Current Account,Scotland,4925,401063.22,838,3080,62.54,30.77,3.75
2023-W19,2023-05-08,Personal Current Account,Wales,4875,350866.36,1036,3048,62.54,24.93,4.11
2023-W19,2023-05-08,Savings Account,North,3263,192956.92,662,1148,35.19,30.39,4.01
2023-W19,2023-05-08,Savings Account,South,3193,256381.54,1050,1255,39.3,31.62,4.53
2023-W19,2023-05-08,Savings Account,East,3258,182897.57,561,1776,54.52,27.13,4.19
2023-W19,2023-05-08,Savings Account,West,2646,198480.2,693,1409,53.26,31.68,4.24
2023-W19,2023-05-08,Savings Account,Scotland,3188,190956.61,921,1402,44.0,17.16,4.08
2023-W19,2023-05-08,Savings Account,Wales,3314,231643.53,1078,1087,32.8,22.52,4.36
2023-W19,2023-05-08,Mortgage,North,827,62681.97,212,307,37.12,22.32,4.43
