month,region,product,channel,revenue,transactions,avg_ticket,ad_spend
2023-04,South,Mortgage,Telephone,312276.01,5372,45.31,31943.02
2023-04,South,Credit Card,Branch,101231.0,1945,60.21,10047.88
2023-04,South,Credit Card,Mobile App,104441.45,1606,78.33,11116.12
2023-04,South,Credit Card,Online,123697.85,2583,79.47,6551.18
2023-04,South,Credit Card,Telephone,77272.1,1689,81.85,8526.8
2023-04,South,Business Loan,Branch,298654.05,4390,67.94,29765.33
2023-04,South,Business Loan,Mobile App,307747.34,4987,49.61,15836.67
2023-04,South,Business Loan,Online,352751.4,6082,77.05,32900.69
2023-04,South,Business Loan,Telephone,247947.36,3167,81.79,13926.98
2023-04,East,Personal Current Account,Branch,152089.41,1930,54.73,13873.75
2023-04,East,Personal Current Account,Mobile App,144368.74,2188,60.83,10354.01
2023-04,East,Personal Current Account,Online,179587.66,3065,58.32,11093.0
2023-04,East,Personal Current Account,Telephone,119924.94,1833,49.56,10277.16
2023-04,East,Savings Account,Branch,106350.32,1309,58.98,10732.51
2023-04,East,Savings Account,Mobile App,101066.77,1299,77.6,6724.86
2023-04,East,Savings Account,Online,114588.23,2253,52.89,10561.36
2023-04,East,Savings Account,Telephone,79345.52,1052,71.22,4951.18
2023-04,East,Mortgage,Branch,317394.94,4180,64.76,32631.76
2023-04,East,Mortgage,Mobile App,293530.86,3893,62.96,33665.29
2023-04,East,Mortgage,Online,359062.7,5313,70.41,33650.11
2023-04,East,Mortgage,Telephone,222279.58,2793,70.09,13462.81
2023-04,East,Credit Card,Branch,76240.66,1597,62.69,5428.14
2023-04,East,Credit Card,Mobile App,77737.25,1388,47.25,6647.59
2023-04,East,Credit Card,Online,90968.34,1584,63.08,4910.68
2023-04,East,Credit Card,Telephone,58058.12,741,48.07,6415.28
2023-04,East,Business Loan,Branch,258794.08,3267,69.6,22125.53
2023-04,East,Business Loan,Mobile App,222899.1,3509,67.17,23499.64
2023-04,East,Business Loan,Online,282029.57,3488,62.99,30088.92
2023-04,East,Business Loan,Telephone,180034.92,2533,57.86,14995.83
2023-04,West,Personal Current Account,Branch,166585.96,3264,47.47,9536.24
2023-04,West,Personal Current Account,Mobile App,149969.04,1852,58.74,14997.22
2023-04,West,Personal Current Account,Online,168406.05,2583,51.9,11340.81
2023-04,West,Personal Current Account,Telephone,117807.05,1884,62.58,10201.19
2023-04,West,Savings Account,Branch,105248.62,2049,59.91,7346.62
2023-04,West,Savings Account,Mobile App,98534.3,1606,58.53,9050.57
2023-04,West,Savings Account,Online,109023.11,1423,70.89,5954.17
2023-04,West,Savings Account,Telephone,77674.62,1592,72.14,5428.7
2023-04,West,Mortgage,Branch,311919.34,4218,71.26,35385.37
2023-04,West,Mortgage,Mobile App,253306.5,3169,58.33,22998.14
2023-04,West,Mortgage,Online,315095.49,6220,58.99,37098.95
2023-04,West,Mortgage,Telephone,202513.97,2776,60.68,18560.99
2023-04,West,Credit Card,Branch,76120.77,922,57.38,5813.16
2023-04,West,Credit Card,Mobile App,72075.98,940,77.53,6984.75
2023-04,West,Credit Card,Online,90161.02,1153,74.55,8833.89
2023-04,West,Credit Card,Telephone,56868.05,860,70.84,4528.88
2023-04,West,Business Loan,Branch,245888.64,4134,59.5,15397.15
2023-04,West,Business Loan,Mobile App,198591.38,3707,82.91,16689.41
2023-04,West,Business Loan,Online,237765.28,4398,50.5,13172.57
2023-04,West,Business Loan,Telephone,169722.05,2154,49.05,17644.51
2023-04,Scotland,Personal Current Account,Branch,147582.96,1882,80.35,7769.11
2023-04,Scotland,Personal Current Account,Mobile App,132171.92,2260,75.65,7821.07
2023-04,Scotland,Personal Current Account,Online,147364.62,2453,51.49,15943.99
2023-04,Scotland,Personal Current Account,Telephone,106718.21,1407,77.36,6572.53
2023-04,Scotland,Savings Account,Branch,91843.88,1469,61.43,8940.58
2023-04,Scotland,Savings Account,Mobile App,90593.41,1662,62.77,6336.55
2023-04,Scotland,Savings Account,Online,108670.51,1450,62.96,9495.71
2023-04,Scotland,Savings Account,Telephone,68715.7,1197,77.34,5691.8
2023-04,Scotland,Mortgage,Branch,276815.73,3530,59.71,32193.42
2023-04,Scotland,Mortgage,Mobile App,246434.49,2920,63.47,17182.4
2023-04,Scotland,Mortgage,Online,311591.82,5169,66.1,36655.28
2023-04,Scotland,Mortgage,Telephone,216206.34,2783,77.05,12904.9
2023-04,Scotland,Credit Card,Branch,69809.49,1269,70.65,7761.99
2023-04,Scotland,Credit Card,Mobile App,67506.66,1004,49.1,7372.57
2023-04,Scotland,Credit Card,Online,78621.28,994,56.4,8130.87
2023-04,Scotland,Credit Card,Telephone,51851.67,927,81.21,3127.4
2023-04,Scotland,Business Loan,Branch,217091.59,3473,82.86,14228.76
2023-04,Scotland,Business Loan,Mobile App,190296.95,3018,58.98,9870.12
2023-04,Scotland,Business Loan,Online,235638.37,4999,65.08,15671.0
2023-04,Scotland,Business Loan,Telephone,152952.44,1804,60.0,7949.42
2023-04,Wales,Personal Current Account,Branch,138329.04,1682,78.57,13210.04
2023-04,Wales,Personal Current Account,Mobile App,116939.72,1525,50.5,8195.32
2023-04,Wales,Personal Current Account,Online,137782.56,1762,72.84,8227.75
2023-04,Wales,Personal Current Account,Telephone,95308.84,1301,62.94,4800.48
2023-04,Wales,Savings Account,Branch,85115.84,1767,55.24,9230.59
2023-04,Wales,Savings Account,Mobile App,77161.9,1152,74.09,6708.76
2023-04,Wales,Savings Account,Online,96821.55,1958,56.52,6882.13
2023-04,Wales,Savings Account,Telephone,64908.92,1383,61.79,6852.63
2023-04,Wales,Mortgage,Branch,244083.25,3856,49.43,27669.35
2023-04,Wales,Mortgage,Mobile App,221832.63,3221,45.66,19094.53
2023-04,Wales,Mortgage,Online,272592.56,4985,50.74,21820.14
2023-04,Wales,Mortgage,Telephone,166830.88,2397,54.62,13206.29
2023-04,Wales,Credit Card,Branch,60238.53,841,48.42,7121.75
2023-04,Wales,Credit Card,Mobile App,61579.83,1290,66.04,5265.87
2023-04,Wales,Credit Card,Online,75538.48,893,67.17,5841.52
2023-04,Wales,Credit Card,Telephone,46779.32,733,70.43,5551.43
2023-04,Wales,Business Loan,Branch,196811.61,3568,45.65,20703.87
2023-04,Wales,Business Loan,Mobile App,177343.27,3016,74.32,16666.36
2023-04,Wales,Business Loan,Online,238810.88,3148,74.41,17499.18
2023-04,Wales,Business Loan,Telephone,148097.99,3166,66.84,15838.43
2023-05,North,Personal Current Account,Branch,187137.55,3598,76.17,15443.26
2023-05,North,Personal Current Account,Mobile App,165675.94,2275,70.27,17694.99
2023-05,North,Personal Current Account,Online,194540.79,4093,76.05,15959.65
2023-05,North,Personal Current Account,Telephone,139728.0,2462,46.75,8937.41
2023-05,North,Savings Account,Branch,121606.14,2605,82.33,10467.47
2023-05,North,Savings Account,Mobile App,108306.74,1280,66.72,7335.83
2023-05,North,Savings Account,Online,135015.4,1797,52.64,10124.56
2023-05,North,Savings Account,Telephone,88402.6,1159,79.63,6474.14
2023-05,North,Mortgage,Branch,390432.88,7811,59.72,43831.58
2023-05,North,Mortgage,Mobile App,346762.21,4640,80.79,26723.28
2023-05,North,Mortgage,Online,404121.08,4813,64.85,34280.23
2023-05,North,Mortgage,Telephone,285453.8,3482,65.77,30281.04
2023-05,North,Credit Card,Branch,94341.06,1273,48.16,8695.58
2023-05,North,Credit Card,Mobile App,83162.7,1067,66.82,6028.03
2023-05,North,Credit Card,Online,110283.15,2287,71.44,7880.25
2023-05,North,Credit Card,Telephone,70793.86,1024,62.04,6957.87
2023-05,North,Business Loan,Branch,270443.64,4578,46.69,29992.9
2023-05,North,Business Loan,Mobile App,256422.74,4338,84.93,17749.29
2023-05,North,Business Loan,Online,300927.54,3573,82.92,16627.11
2023-05,North,Business Loan,Telephone,196400.64,2785,59.53,20833.54
2023-05,South,Personal Current Account,Branch,221668.82,3071,83.11,13298.92
2023-05,South,Personal Current Account,Mobile App,210700.73,3040,76.25,11048.29
2023-05,South,Personal Current Account,Online,223033.54,4676,76.14,16870.92
2023-05,South,Personal Current Account,Telephone,161046.71,2670,67.69,14873.73
2023-05,South,Savings Account,Branch,138791.34,1923,82.95,10553.82
2023-05,South,Savings Account,Mobile App,127957.21,1694,67.96,11140.24
2023-05,South,Savings Account,Online,153767.92,2524,70.98,10375.15
2023-05,South,Savings Account,Telephone,101371.24,2046,74.43,8609.77
2023-05,South,Mortgage,Branch,416431.67,6885,67.47,28452.43
2023-05,South,Mortgage,Mobile App,367973.78,6640,62.85,44063.23
2023-05,South,Mortgage,Online,464344.64,8229,81.66,39183.26
2023-05,South,Mortgage,Telephone,305634.58,6124,79.11,24952.92
2023-05,South,Credit Card,Branch,105853.5,1307,62.8,5943.18
2023-05,South,Credit Card,Mobile App,94321.89,1305,78.82,6826.18
2023-05,South,Credit Card,Online,115399.76,1959,47.6,10149.64
2023-05,South,Credit Card,Telephone,81129.48,1005,79.05,8098.88
2023-05,South,Business Loan,Branch,327049.26,3983,70.51,34522.91
2023-05,South,Business Loan,Mobile App,282143.61,4317,49.85,18076.55
2023-05,South,Business Loan,Online,355783.04,7037,76.61,18443.75
2023-05,South,Business Loan,Telephone,243350.61,3623,59.76,25857.54
2023-05,East,Personal Current Account,Branch,151602.2,2260,69.48,8495.04
2023-05,East,Personal Current Account,Mobile App,152003.43,2649,84.98,15249.12
2023-05,East,Personal Current Account,Online,174791.04,2647,75.77,18813.42
2023-05,East,Personal Current Account,Telephone,122432.03,2553,83.9,11626.6
2023-05,East,Savings Account,Branch,104993.56,1666,72.2,7781.71
2023-05,East,Savings Account,Mobile App,92019.67,1148,76.21,8722.14
2023-05,East,Savings Account,Online,111907.33,2140,83.65,8984.29
2023-05,East,Savings Account,Telephone,79953.49,981,47.22,4692.57
2023-05,East,Mortgage,Branch,319156.59,6243,51.59,23166.38
2023-05,East,Mortgage,Mobile App,278811.15,3799,58.84,32303.98
2023-05,East,Mortgage,Online,358042.94,4431,78.84,24183.07
2023-05,East,Mortgage,Telephone,217281.25,3086,67.03,12767.86
2023-05,East,Credit Card,Branch,81010.31,1418,66.34,6900.47
2023-05,East,Credit Card,Mobile App,70781.74,1367,82.66,4303.08
2023-05,East,Credit Card,Online,87434.26,1225,73.83,8075.4
2023-05,East,Credit Card,Telephone,59963.47,761,67.54,6462.06
2023-05,East,Business Loan,Branch,235288.55,5100,46.82,22329.3
2023-05,East,Business Loan,Mobile App,219722.38,3227,71.05,22782.38
2023-05,East,Business Loan,Online,280165.79,4543,70.56,23775.62
2023-05,East,Business Loan,Telephone,175406.76,2502,56.59,20516.54
2023-05,West,Personal Current Account,Branch,159044.52,2472,77.19,15578.31
2023-05,West,Personal Current Account,Mobile App,134571.16,2365,47.92,7292.94
2023-05,West,Personal Current Account,Online,173704.79,2775,64.37,11166.02
2023-05,West,Personal Current Account,Telephone,119938.96,1731,57.5,12028.13
2023-05,West,Savings Account,Branch,92456.37,1243,79.43,10935.39
2023-05,West,Savings Account,Mobile App,90964.95,1810,59.82,8124.59
2023-05,West,Savings Account,Online,116017.6,2008,63.66,7973.08
2023-05,West,Savings Account,Telephone,74985.99,1365,48.87,5272.63
2023-05,West,Mortgage,Branch,303692.62,5030,69.62,20462.48
2023-05,West,Mortgage,Mobile App,267429.11,3359,51.39,19501.07
2023-05,West,Mortgage,Online,331895.58,4873,57.51,34324.14
2023-05,West,Mortgage,Telephone,219126.93,3374,65.59,18606.76
2023-05,West,Credit Card,Branch,80544.43,1404,45.93,9356.55
2023-05,West,Credit Card,Mobile App,71187.16,1091,83.67,4631.44
2023-05,West,Credit Card,Online,86198.52,1458,47.02,7296.07
2023-05,West,Credit Card,Telephone,55765.86,694,71.17,4625.28
2023-05,West,Business Loan,Branch,226347.44,3405,78.89,18145.13
2023-05,West,Business Loan,Mobile App,207752.11,2587,74.1,21496.11
2023-05,West,Business Loan,Online,259175.78,4345,61.02,23305.01
2023-05,West,Business Loan,Telephone,167235.62,3168,67.13,9222.58
2023-05,Scotland,Personal Current Account,Branch,147034.75,2256,75.58,10230.74
2023-05,Scotland,Personal Current Account,Mobile App,144160.26,1704,72.22,8406.96
2023-05,Scotland,Personal Current Account,Online,166247.85,1979,60.76,17562.89
2023-05,Scotland,Personal Current Account,Telephone,105703.32,1804,82.56,10871.33
2023-05,Scotland,Savings Account,Branch,101555.91,1917,65.36,8632.81
2023-05,Scotland,Savings Account,Mobile App,87291.5,1864,50.48,6399.59
2023-05,Scotland,Savings Account,Online,98368.67,1538,63.28,9093.03
2023-05,Scotland,Savings Account,Telephone,68520.91,1044,58.12,6366.6
2023-05,Scotland,Mortgage,Branch,261475.7,5077,84.62,26605.77
2023-05,Scotland,Mortgage,Mobile App,255185.78,4479,58.45,27555.03
2023-05,Scotland,Mortgage,Online,312605.14,4715,73.35,22190.38
2023-05,Scotland,Mortgage,Telephone,222214.72,2862,59.73,21591.81
2023-05,Scotland,Credit Card,Branch,73625.38,874,68.35,7787.57
2023-05,Scotland,Credit Card,Mobile App,65971.71,891,72.52,3421.64
2023-05,Scotland,Credit Card,Online,82989.88,1297,83.68,8697.61
2023-05,Scotland,Credit Card,Telephone,48813.75,641,68.11,4905.68
2023-05,Scotland,Business Loan,Branch,220079.79,3220,51.82,20694.49
2023-05,Scotland,Business Loan,Mobile App,205821.59,2949,78.65,12420.16
2023-05,Scotland,Business Loan,Online,226722.91,3138,46.26,26384.73
2023-05,Scotland,Business Loan,Telephone,167999.76,3401,45.76,12089.01
2023-05,Wales,Personal Current Account,Branch,129986.49,2545,72.62,10233.37
2023-05,Wales,Personal Current Account,Mobile App,115498.98,1519,81.82,12831.62
2023-05,Wales,Personal Current Account,Online,145337.87,1952,47.49,8671.7
2023-05,Wales,Personal Current Account,Telephone,103083.22,1934,58.0,9932.67
2023-05,Wales,Savings Account,Branch,86121.98,1304,57.55,5350.14
2023-05,Wales,Savings Account,Mobile App,79077.43,970,58.69,5915.0
2023-05,Wales,Savings Account,Online,92763.62,1222,73.84,8815.48
2023-05,Wales,Savings Account,Telephone,60858.39,836,69.4,3861.98
2023-05,Wales,Mortgage,Branch,257657.6,4696,67.32,16938.59
2023-05,Wales,Mortgage,Mobile App,220554.67,2628,56.9,15489.62
2023-05,Wales,Mortgage,Online,276414.02,5186,73.2,19955.12
2023-05,Wales,Mortgage,Telephone,180239.22,3057,82.35,19047.39
2023-05,Wales,Credit Card,Branch,65353.58,1168,49.87,6363.06
2023-05,Wales,Credit Card,Mobile App,59508.77,988,84.21,6384.48
2023-05,Wales,Credit Card,Online,73816.43,887,77.18,5191.63
2023-05,Wales,Credit Card,Telephone,46286.07,819,73.57,3436.53
2023-05,Wales,Business Loan,Branch,190298.31,3035,55.26,15896.67
2023-05,Wales,Business Loan,Mobile App,169277.65,3188,66.54,19519.69
2023-05,Wales,Business Loan,Online,208846.29,2866,50.49,19443.05
2023-05,Wales,Business Loan,Telephone,143889.29,2101,54.7,13941.2
2023-05,North,Personal Current Account,Branch,193795.58,2925,70.52,10401.86
2023-05,North,Personal Current Account,Mobile App,166859.39,2711,73.69,9517.35
2023-05,North,Personal Current Account,Online,215131.64,2837,45.21,19044.46
2023-05,North,Personal Current Account,Telephone,146115.66,1778,61.28,16869.38
2023-05,North,Savings Account,Branch,127473.79,1590,64.1,8153.47
2023-05,North,Savings Account,Mobile App,124170.8,1486,57.85,11822.66
2023-05,North,Savings Account,Online,134310.11,1651,48.58,12113.34
2023-05,North,Savings Account,Telephone,87799.76,1322,73.92,10146.74
2023-05,North,Mortgage,Branch,339727.32,4166,52.0,37966.96
2023-05,North,Mortgage,Mobile App,357034.2,6861,81.79,42773.42
2023-05,North,Mortgage,Online,414831.09,6813,64.82,47938.96
2023-05,North,Mortgage,Telephone,268900.8,3220,82.04,29948.03
2023-05,North,Credit Card,Branch,95103.24,2096,67.72,5469.49
2023-05,North,Credit Card,Mobile App,82725.18,981,56.38,9863.9
2023-05,North,Credit Card,Online,114119.44,1710,64.76,13203.53
2023-05,North,Credit Card,Telephone,69658.2,881,63.72,4423.07
2023-05,North,Business Loan,Branch,283384.63,5724,51.5,23272.68
2023-05,North,Business Loan,Mobile App,267419.34,4836,52.45,27159.98
2023-05,North,Business Loan,Online,317850.11,4147,67.71,32741.67
2023-05,North,Business Loan,Telephone,209761.82,4032,79.25,23659.66
2023-05,South,Personal Current Account,Branch,206991.44,2651,65.61,11606.35
2023-05,South,Personal Current Account,Mobile App,200587.81,2794,52.39,12003.74
2023-05,South,Personal Current Account,Online,254035.13,4384,54.92,17339.16
2023-05,South,Personal Current Account,Telephone,165976.15,3049,75.15,19383.1
2023-05,South,Savings Account,Branch,151581.16,2655,73.92,7700.4
2023-05,South,Savings Account,Mobile App,128566.12,1807,72.71,6987.4
2023-05,South,Savings Account,Online,151265.49,3041,57.27,11856.06
2023-05,South,Savings Account,Telephone,104471.69,1604,80.8,10368.71
2023-05,South,Mortgage,Branch,416551.43,7252,49.7,47540.65
2023-05,South,Mortgage,Mobile App,399567.31,7034,69.59,26107.33
2023-05,South,Mortgage,Online,428275.96,8507,51.13,43830.38
2023-05,South,Mortgage,Telephone,324986.99,4694,61.63,28743.93
2023-05,South,Credit Card,Branch,106199.52,1663,66.5,10246.83
2023-05,South,Credit Card,Mobile App,96756.66,1800,54.9,9949.66
2023-05,South,Credit Card,Online,113342.81,1418,48.27,9211.64
2023-05,South,Credit Card,Telephone,73537.2,1005,48.12,6580.98
2023-05,South,Business Loan,Branch,331182.16,6976,66.91,28277.69
2023-05,South,Business Loan,Mobile App,296178.57,4361,50.99,21611.63
2023-05,South,Business Loan,Online,336089.8,5106,49.65,21636.82
2023-05,South,Business Loan,Telephone,224011.51,3278,48.64,19203.67
2023-05,East,Personal Current Account,Branch,160268.07,2072,63.14,13771.41
2023-05,East,Personal Current Account,Mobile App,159614.09,2522,47.31,13146.85
2023-05,East,Personal Current Account,Online,177685.61,2299,73.93,13809.09
2023-05,East,Personal Current Account,Telephone,112502.95,1448,74.83,10179.47
2023-05,East,Savings Account,Branch,107235.44,2290,58.78,5840.38
2023-05,East,Savings Account,Mobile App,98661.83,1163,82.38,5409.76
2023-05,East,Savings Account,Online,106787.31,1296,46.27,8395.69
2023-05,East,Savings Account,Telephone,79626.69,1051,75.63,9434.44
2023-05,East,Mortgage,Branch,312957.14,4418,61.81,37398.37
2023-05,East,Mortgage,Mobile App,299039.6,4959,79.78,33933.13
2023-05,East,Mortgage,Online,374945.67,6246,72.31,36116.82
2023-05,East,Mortgage,Telephone,243238.32,3653,71.14,18083.28
2023-05,East,Credit Card,Branch,80351.38,1541,66.49,6992.09
2023-05,East,Credit Card,Mobile App,71501.22,964,53.91,3592.45
2023-05,East,Credit Card,Online,99015.94,2156,56.93,9618.9
2023-05,East,Credit Card,Telephone,59991.77,898,66.28,6457.23
2023-05,East,Business Loan,Branch,243810.77,4440,58.85,16894.98
2023-05,East,Business Loan,Mobile App,224220.92,2717,74.0,12982.2
2023-05,East,Business Loan,Online,271458.97,3508,61.77,28129.59
2023-05,East,Business Loan,Telephone,178513.2,2221,45.63,11500.84
2023-05,West,Personal Current Account,Branch,150368.54,3066,46.34,13810.59
2023-05,West,Personal Current Account,Mobile App,138649.31,1895,46.95,14119.75
2023-05,West,Personal Current Account,Online,169877.15,2780,54.37,11077.49
2023-05,West,Personal Current Account,Telephone,110935.03,1394,47.26,9459.73
2023-05,West,Savings Account,Branch,99674.48,1761,77.63,10087.68
2023-05,West,Savings Account,Mobile App,94902.31,1643,68.92,9212.85
2023-05,West,Savings Account,Online,112243.42,1941,57.07,6737.77
2023-05,West,Savings Account,Telephone,80148.07,1122,53.84,5693.32
2023-05,West,Mortgage,Branch,267517.89,5639,82.94,29849.64
2023-05,West,Mortgage,Mobile App,287658.86,3531,70.04,22985.11
2023-05,West,Mortgage,Online,347235.71,5356,83.89,40248.46
